model,dataset,classification_method,seq_len,opt_seq_len,class,accuracy_score,precision,recall,fscore,support,roc_auc_score,tp,fp,tn,fn
security_camera_MLP_3_4_sgd,test,sequence,1,99,1,0.987,0.8990825688073395,0.98,0.937799043062201,100,0.9838888888888889,98,11,889,2
security_camera_MLP_3_5,test,session,1,1,0,0.994,0.9966666666666667,0.9966666666666667,0.9966666666666667,900,0.9833333333333334,97,3,897,3
security_camera_MLP_3_5,test,session,1,1,1,0.994,0.97,0.97,0.97,100,0.9833333333333334,97,3,897,3
security_camera_MLP_3_5,test,sequence,1,99,0,0.994,0.9966666666666667,0.9966666666666667,0.9966666666666667,900,0.9833333333333334,97,3,897,3
security_camera_MLP_3_5,test,sequence,1,99,1,0.994,0.97,0.97,0.97,100,0.9833333333333334,97,3,897,3
security_camera_MLP_3_5_sgd,test,session,1,1,0,0.97,0.9977116704805492,0.9688888888888889,0.983089064261556,900,0.9744444444444444,98,28,872,2
security_camera_MLP_3_5_sgd,test,session,1,1,1,0.97,0.7777777777777778,0.98,0.8672566371681417,100,0.9744444444444444,98,28,872,2
security_camera_MLP_3_5_sgd,test,sequence,1,99,0,0.97,0.9977116704805492,0.9688888888888889,0.983089064261556,900,0.9744444444444444,98,28,872,2
security_camera_MLP_3_5_sgd,test,sequence,1,99,1,0.97,0.7777777777777778,0.98,0.8672566371681417,100,0.9744444444444444,98,28,872,2
security_camera_MLP_4_1,test,session,1,1,0,0.993,0.9988826815642458,0.9933333333333333,0.9961002785515319,900,0.9916666666666666,99,6,894,1
security_camera_MLP_4_1,test,session,1,1,1,0.993,0.9428571428571428,0.99,0.9658536585365853,100,0.9916666666666666,99,6,894,1
security_camera_MLP_4_1,test,sequence,1,99,0,0.993,0.9988826815642458,0.9933333333333333,0.9961002785515319,900,0.9916666666666666,99,6,894,1
security_camera_MLP_4_1,test,sequence,1,99,1,0.993,0.9428571428571428,0.99,0.9658536585365853,100,0.9916666666666666,99,6,894,1
security_camera_MLP_4_1_sgd,test,session,1,1,0,0.976,0.9977272727272727,0.9755555555555555,0.9865168539325841,900,0.9777777777777777,98,22,878,2
security_camera_MLP_4_1_sgd,test,session,1,1,1,0.976,0.8166666666666667,0.98,0.890909090909091,100,0.9777777777777777,98,22,878,2
security_camera_MLP_4_1_sgd,test,sequence,1,99,0,0.976,0.9977272727272727,0.9755555555555555,0.9865168539325841,900,0.9777777777777777,98,22,878,2
security_camera_MLP_4_1_sgd,test,sequence,1,99,1,0.976,0.8166666666666667,0.98,0.890909090909091,100,0.9777777777777777,98,22,878,2
security_camera_MLP_4_2,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
security_camera_MLP_4_2,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
security_camera_MLP_4_2,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
security_camera_MLP_4_2,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
security_camera_MLP_4_2_sgd,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
security_camera_MLP_4_2_sgd,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
security_camera_MLP_4_2_sgd,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
security_camera_MLP_4_2_sgd,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
security_camera_MLP_4_3,test,session,1,1,0,0.998,1.0,0.9977777777777778,0.9988876529477196,900,0.9988888888888888,100,2,898,0
security_camera_MLP_4_3,test,session,1,1,1,0.998,0.9803921568627451,1.0,0.99009900990099,100,0.9988888888888888,100,2,898,0
security_camera_MLP_4_3,test,sequence,1,99,0,0.998,1.0,0.9977777777777778,0.9988876529477196,900,0.9988888888888888,100,2,898,0
security_camera_MLP_4_3,test,sequence,1,99,1,0.998,0.9803921568627451,1.0,0.99009900990099,100,0.9988888888888888,100,2,898,0
security_camera_MLP_4_3_sgd,test,session,1,1,0,0.979,0.9988649262202043,0.9777777777777777,0.9882088714205502,900,0.9838888888888888,99,20,880,1
security_camera_MLP_4_3_sgd,test,session,1,1,1,0.979,0.8319327731092437,0.99,0.904109589041096,100,0.9838888888888888,99,20,880,1
security_camera_MLP_4_3_sgd,test,sequence,1,99,0,0.979,0.9988649262202043,0.9777777777777777,0.9882088714205502,900,0.9838888888888888,99,20,880,1
security_camera_MLP_4_3_sgd,test,sequence,1,99,1,0.979,0.8319327731092437,0.99,0.904109589041096,100,0.9838888888888888,99,20,880,1
security_camera_MLP_4_4,test,session,1,1,0,0.976,0.9932432432432432,0.98,0.9865771812080537,900,0.96,94,18,882,6
security_camera_MLP_4_4,test,session,1,1,1,0.976,0.8392857142857143,0.94,0.8867924528301886,100,0.96,94,18,882,6
security_camera_MLP_4_4,test,sequence,1,99,0,0.976,0.9932432432432432,0.98,0.9865771812080537,900,0.96,94,18,882,6
security_camera_MLP_4_4,test,sequence,1,99,1,0.976,0.8392857142857143,0.94,0.8867924528301886,100,0.96,94,18,882,6
security_camera_MLP_4_4_sgd,test,session,1,1,0,0.978,0.9988636363636364,0.9766666666666667,0.9876404494382023,900,0.9833333333333333,99,21,879,1
security_camera_MLP_4_4_sgd,test,session,1,1,1,0.978,0.825,0.99,0.9,100,0.9833333333333333,99,21,879,1
security_camera_MLP_4_4_sgd,test,sequence,1,99,0,0.978,0.9988636363636364,0.9766666666666667,0.9876404494382023,900,0.9833333333333333,99,21,879,1
security_camera_MLP_4_4_sgd,test,sequence,1,99,1,0.978,0.825,0.99,0.9,100,0.9833333333333333,99,21,879,1
security_camera_MLP_4_5,test,session,1,1,0,0.983,0.9988700564971752,0.9822222222222222,0.9904761904761905,900,0.9861111111111112,99,16,884,1
security_camera_MLP_4_5,test,session,1,1,1,0.983,0.8608695652173913,0.99,0.9209302325581394,100,0.9861111111111112,99,16,884,1
security_camera_MLP_4_5,test,sequence,1,99,0,0.983,0.9988700564971752,0.9822222222222222,0.9904761904761905,900,0.9861111111111112,99,16,884,1
security_camera_MLP_4_5,test,sequence,1,99,1,0.983,0.8608695652173913,0.99,0.9209302325581394,100,0.9861111111111112,99,16,884,1
security_camera_MLP_4_5_sgd,test,session,1,1,0,0.989,0.9988776655443322,0.9888888888888889,0.9938581797878281,900,0.9894444444444445,99,10,890,1
security_camera_MLP_4_5_sgd,test,session,1,1,1,0.989,0.908256880733945,0.99,0.9473684210526316,100,0.9894444444444445,99,10,890,1
security_camera_MLP_4_5_sgd,test,sequence,1,99,0,0.989,0.9988776655443322,0.9888888888888889,0.9938581797878281,900,0.9894444444444445,99,10,890,1
security_camera_MLP_4_5_sgd,test,sequence,1,99,1,0.989,0.908256880733945,0.99,0.9473684210526316,100,0.9894444444444445,99,10,890,1
security_camera_MLP_5_1,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
security_camera_MLP_5_1,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
security_camera_MLP_5_1,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
security_camera_MLP_5_1,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
security_camera_MLP_5_1_sgd,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
security_camera_MLP_5_1_sgd,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
security_camera_MLP_5_1_sgd,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
security_camera_MLP_5_1_sgd,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
security_camera_MLP_5_2,test,session,1,1,0,0.976,1.0,0.9733333333333334,0.9864864864864865,900,0.9866666666666667,100,24,876,0
security_camera_MLP_5_2,test,session,1,1,1,0.976,0.8064516129032258,1.0,0.8928571428571428,100,0.9866666666666667,100,24,876,0
security_camera_MLP_5_2,test,sequence,1,99,0,0.976,1.0,0.9733333333333334,0.9864864864864865,900,0.9866666666666667,100,24,876,0
security_camera_MLP_5_2,test,sequence,1,99,1,0.976,0.8064516129032258,1.0,0.8928571428571428,100,0.9866666666666667,100,24,876,0
security_camera_MLP_5_2_sgd,test,session,1,1,0,0.976,0.9988610478359908,0.9744444444444444,0.9865016872890887,900,0.9822222222222222,99,23,877,1
security_camera_MLP_5_2_sgd,test,session,1,1,1,0.976,0.8114754098360656,0.99,0.8918918918918919,100,0.9822222222222222,99,23,877,1
security_camera_MLP_5_2_sgd,test,sequence,1,99,0,0.976,0.9988610478359908,0.9744444444444444,0.9865016872890887,900,0.9822222222222222,99,23,877,1
security_camera_MLP_5_2_sgd,test,sequence,1,99,1,0.976,0.8114754098360656,0.99,0.8918918918918919,100,0.9822222222222222,99,23,877,1
security_camera_MLP_5_3,test,session,1,1,0,0.975,0.9921259842519685,0.98,0.9860257126886529,900,0.9550000000000001,93,18,882,7
security_camera_MLP_5_3,test,session,1,1,1,0.975,0.8378378378378378,0.93,0.8815165876777251,100,0.9550000000000001,93,18,882,7
security_camera_MLP_5_3,test,sequence,1,99,0,0.975,0.9921259842519685,0.98,0.9860257126886529,900,0.9550000000000001,93,18,882,7
security_camera_MLP_5_3,test,sequence,1,99,1,0.975,0.8378378378378378,0.93,0.8815165876777251,100,0.9550000000000001,93,18,882,7
security_camera_MLP_5_3_sgd,test,session,1,1,0,0.984,0.9955156950672646,0.9866666666666667,0.9910714285714286,900,0.9733333333333333,96,12,888,4
security_camera_MLP_5_3_sgd,test,session,1,1,1,0.984,0.8888888888888888,0.96,0.923076923076923,100,0.9733333333333333,96,12,888,4
security_camera_MLP_5_3_sgd,test,sequence,1,99,0,0.984,0.9955156950672646,0.9866666666666667,0.9910714285714286,900,0.9733333333333333,96,12,888,4
security_camera_MLP_5_3_sgd,test,sequence,1,99,1,0.984,0.8888888888888888,0.96,0.923076923076923,100,0.9733333333333333,96,12,888,4
security_camera_MLP_5_4,test,session,1,1,0,0.978,1.0,0.9755555555555555,0.9876265466816647,900,0.9877777777777778,100,22,878,0
security_camera_MLP_5_4,test,session,1,1,1,0.978,0.819672131147541,1.0,0.9009009009009009,100,0.9877777777777778,100,22,878,0
security_camera_MLP_5_4,test,sequence,1,99,0,0.978,1.0,0.9755555555555555,0.9876265466816647,900,0.9877777777777778,100,22,878,0
security_camera_MLP_5_4,test,sequence,1,99,1,0.978,0.819672131147541,1.0,0.9009009009009009,100,0.9877777777777778,100,22,878,0
security_camera_MLP_5_4_sgd,test,session,1,1,0,0.97,0.9988532110091743,0.9677777777777777,0.9830699774266365,900,0.9788888888888888,99,29,871,1
security_camera_MLP_5_4_sgd,test,session,1,1,1,0.97,0.7734375,0.99,0.868421052631579,100,0.9788888888888888,99,29,871,1
security_camera_MLP_5_4_sgd,test,sequence,1,99,0,0.97,0.9988532110091743,0.9677777777777777,0.9830699774266365,900,0.9788888888888888,99,29,871,1
security_camera_MLP_5_4_sgd,test,sequence,1,99,1,0.97,0.7734375,0.99,0.868421052631579,100,0.9788888888888888,99,29,871,1
security_camera_MLP_5_5,test,session,1,1,0,0.976,1.0,0.9733333333333334,0.9864864864864865,900,0.9866666666666667,100,24,876,0
security_camera_MLP_5_5,test,session,1,1,1,0.976,0.8064516129032258,1.0,0.8928571428571428,100,0.9866666666666667,100,24,876,0
security_camera_MLP_5_5,test,sequence,1,99,0,0.976,1.0,0.9733333333333334,0.9864864864864865,900,0.9866666666666667,100,24,876,0
security_camera_MLP_5_5,test,sequence,1,99,1,0.976,0.8064516129032258,1.0,0.8928571428571428,100,0.9866666666666667,100,24,876,0
security_camera_MLP_5_5_sgd,test,session,1,1,0,0.985,0.988950276243094,0.9944444444444445,0.9916897506925207,900,0.9472222222222222,90,5,895,10
security_camera_MLP_5_5_sgd,test,session,1,1,1,0.985,0.9473684210526315,0.9,0.9230769230769231,100,0.9472222222222222,90,5,895,10
security_camera_MLP_5_5_sgd,test,sequence,1,99,0,0.985,0.988950276243094,0.9944444444444445,0.9916897506925207,900,0.9472222222222222,90,5,895,10
security_camera_MLP_5_5_sgd,test,sequence,1,99,1,0.985,0.9473684210526315,0.9,0.9230769230769231,100,0.9472222222222222,90,5,895,10
security_camera_naive_bayes,test,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
security_camera_naive_bayes,test,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
security_camera_naive_bayes,test,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
security_camera_naive_bayes,test,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
security_camera_sgd,test,session,1,1,0,0.952,0.9885321100917431,0.9577777777777777,0.9729119638826185,900,0.9288888888888888,90,38,862,10
security_camera_sgd,test,session,1,1,1,0.952,0.703125,0.9,0.7894736842105263,100,0.9288888888888888,90,38,862,10
security_camera_sgd,test,sequence,1,99,0,0.952,0.9885321100917431,0.9577777777777777,0.9729119638826185,900,0.9288888888888888,90,38,862,10
security_camera_sgd,test,sequence,1,99,1,0.952,0.703125,0.9,0.7894736842105263,100,0.9288888888888888,90,38,862,10
TV_cart,test,session,1,1,0,0.727,0.9644444444444444,0.7233333333333334,0.8266666666666668,900,0.7416666666666667,76,249,651,24
TV_cart,test,session,1,1,1,0.727,0.23384615384615384,0.76,0.35764705882352943,100,0.7416666666666667,76,249,651,24
TV_cart,test,sequence,1,99,0,0.727,0.9644444444444444,0.7233333333333334,0.8266666666666668,900,0.7416666666666667,76,249,651,24
TV_cart,test,sequence,1,99,1,0.727,0.23384615384615384,0.76,0.35764705882352943,100,0.7416666666666667,76,249,651,24
TV_cart_entropy_100_samples_leaf,test,session,1,1,0,0.754,0.990990990990991,0.7333333333333333,0.842911877394636,900,0.8366666666666667,94,240,660,6
TV_cart_entropy_100_samples_leaf,test,session,1,1,1,0.754,0.281437125748503,0.94,0.4331797235023041,100,0.8366666666666667,94,240,660,6
TV_cart_entropy_100_samples_leaf,test,sequence,1,99,0,0.754,0.990990990990991,0.7333333333333333,0.842911877394636,900,0.8366666666666667,94,240,660,6
TV_cart_entropy_100_samples_leaf,test,sequence,1,99,1,0.754,0.281437125748503,0.94,0.4331797235023041,100,0.8366666666666667,94,240,660,6
TV_cart_entropy_200_samples_leaf,test,session,1,1,0,0.751,0.9909502262443439,0.73,0.8406909788867561,900,0.835,94,243,657,6
TV_cart_entropy_200_samples_leaf,test,session,1,1,1,0.751,0.2789317507418398,0.94,0.4302059496567506,100,0.835,94,243,657,6
TV_cart_entropy_200_samples_leaf,test,sequence,1,99,0,0.751,0.9909502262443439,0.73,0.8406909788867561,900,0.835,94,243,657,6
TV_cart_entropy_200_samples_leaf,test,sequence,1,99,1,0.751,0.2789317507418398,0.94,0.4302059496567506,100,0.835,94,243,657,6
TV_cart_entropy_400_samples_leaf,test,session,1,1,0,0.694,0.9611801242236024,0.6877777777777778,0.8018134715025906,900,0.7188888888888889,75,281,619,25
TV_cart_entropy_400_samples_leaf,test,session,1,1,1,0.694,0.21067415730337077,0.75,0.3289473684210526,100,0.7188888888888889,75,281,619,25
TV_cart_entropy_400_samples_leaf,test,sequence,1,99,0,0.694,0.9611801242236024,0.6877777777777778,0.8018134715025906,900,0.7188888888888889,75,281,619,25
TV_cart_entropy_400_samples_leaf,test,sequence,1,99,1,0.694,0.21067415730337077,0.75,0.3289473684210526,100,0.7188888888888889,75,281,619,25
TV_cart_entropy_50_samples_leaf,test,session,1,1,0,0.739,0.9907834101382489,0.7166666666666667,0.8317214700193424,900,0.8283333333333333,94,255,645,6
TV_cart_entropy_50_samples_leaf,test,session,1,1,1,0.739,0.2693409742120344,0.94,0.4187082405345212,100,0.8283333333333333,94,255,645,6
TV_cart_entropy_50_samples_leaf,test,sequence,1,99,0,0.739,0.9907834101382489,0.7166666666666667,0.8317214700193424,900,0.8283333333333333,94,255,645,6
TV_cart_entropy_50_samples_leaf,test,sequence,1,99,1,0.739,0.2693409742120344,0.94,0.4187082405345212,100,0.8283333333333333,94,255,645,6
TV_cart_gini_100_samples_leaf,test,session,1,1,0,0.742,0.9984472049689441,0.7144444444444444,0.8329015544041452,900,0.8522222222222222,99,257,643,1
TV_cart_gini_100_samples_leaf,test,session,1,1,1,0.742,0.27808988764044945,0.99,0.43421052631578955,100,0.8522222222222222,99,257,643,1
TV_cart_gini_100_samples_leaf,test,sequence,1,99,0,0.742,0.9984472049689441,0.7144444444444444,0.8329015544041452,900,0.8522222222222222,99,257,643,1
TV_cart_gini_100_samples_leaf,test,sequence,1,99,1,0.742,0.27808988764044945,0.99,0.43421052631578955,100,0.8522222222222222,99,257,643,1
TV_cart_gini_200_samples_leaf,test,session,1,1,0,0.734,0.9984276729559748,0.7055555555555556,0.8268229166666667,900,0.8477777777777777,99,265,635,1
TV_cart_gini_200_samples_leaf,test,session,1,1,1,0.734,0.27197802197802196,0.99,0.42672413793103453,100,0.8477777777777777,99,265,635,1
TV_cart_gini_200_samples_leaf,test,sequence,1,99,0,0.734,0.9984276729559748,0.7055555555555556,0.8268229166666667,900,0.8477777777777777,99,265,635,1
TV_cart_gini_200_samples_leaf,test,sequence,1,99,1,0.734,0.27197802197802196,0.99,0.42672413793103453,100,0.8477777777777777,99,265,635,1
TV_cart_gini_400_samples_leaf,test,session,1,1,0,0.741,0.9665211062590975,0.7377777777777778,0.8367989918084435,900,0.7538888888888889,77,236,664,23
TV_cart_gini_400_samples_leaf,test,session,1,1,1,0.741,0.24600638977635783,0.77,0.3728813559322034,100,0.7538888888888889,77,236,664,23
TV_cart_gini_400_samples_leaf,test,sequence,1,99,0,0.741,0.9665211062590975,0.7377777777777778,0.8367989918084435,900,0.7538888888888889,77,236,664,23
TV_cart_gini_400_samples_leaf,test,sequence,1,99,1,0.741,0.24600638977635783,0.77,0.3728813559322034,100,0.7538888888888889,77,236,664,23
TV_cart_gini_50_samples_leaf,test,session,1,1,0,0.753,0.9984732824427481,0.7266666666666667,0.8411575562700966,900,0.8583333333333333,99,246,654,1
TV_cart_gini_50_samples_leaf,test,session,1,1,1,0.753,0.28695652173913044,0.99,0.4449438202247192,100,0.8583333333333333,99,246,654,1
TV_cart_gini_50_samples_leaf,test,sequence,1,99,0,0.753,0.9984732824427481,0.7266666666666667,0.8411575562700966,900,0.8583333333333333,99,246,654,1
TV_cart_gini_50_samples_leaf,test,sequence,1,99,1,0.753,0.28695652173913044,0.99,0.4449438202247192,100,0.8583333333333333,99,246,654,1
TV_forest,test,session,1,1,0,0.764,1.0,0.7377777777777778,0.8491048593350384,900,0.8688888888888888,100,236,664,0
TV_forest,test,session,1,1,1,0.764,0.2976190476190476,1.0,0.4587155963302752,100,0.8688888888888888,100,236,664,0
TV_forest,test,sequence,1,99,0,0.764,1.0,0.7377777777777778,0.8491048593350384,900,0.8688888888888888,100,236,664,0
TV_forest,test,sequence,1,99,1,0.764,0.2976190476190476,1.0,0.4587155963302752,100,0.8688888888888888,100,236,664,0
TV_forest_entropy_11,test,session,1,1,0,0.837,0.9986468200270636,0.82,0.9005491153142159,900,0.905,99,162,738,1
TV_forest_entropy_11,test,session,1,1,1,0.837,0.3793103448275862,0.99,0.5484764542936288,100,0.905,99,162,738,1
TV_forest_entropy_11,test,sequence,1,99,0,0.837,0.9986468200270636,0.82,0.9005491153142159,900,0.905,99,162,738,1
TV_forest_entropy_11,test,sequence,1,99,1,0.837,0.3793103448275862,0.99,0.5484764542936288,100,0.905,99,162,738,1
TV_forest_entropy_15,test,session,1,1,0,0.777,0.9970631424375918,0.7544444444444445,0.8589500316255534,900,0.8672222222222222,98,221,679,2
TV_forest_entropy_15,test,session,1,1,1,0.777,0.3072100313479624,0.98,0.4677804295942721,100,0.8672222222222222,98,221,679,2
TV_forest_entropy_15,test,sequence,1,99,0,0.777,0.9970631424375918,0.7544444444444445,0.8589500316255534,900,0.8672222222222222,98,221,679,2
TV_forest_entropy_15,test,sequence,1,99,1,0.777,0.3072100313479624,0.98,0.4677804295942721,100,0.8672222222222222,98,221,679,2
TV_forest_entropy_19,test,session,1,1,0,0.849,0.9986684420772304,0.8333333333333334,0.9085402786190188,900,0.9116666666666667,99,150,750,1
TV_forest_entropy_19,test,session,1,1,1,0.849,0.39759036144578314,0.99,0.5673352435530086,100,0.9116666666666667,99,150,750,1
TV_forest_entropy_19,test,sequence,1,99,0,0.849,0.9986684420772304,0.8333333333333334,0.9085402786190188,900,0.9116666666666667,99,150,750,1
TV_forest_entropy_19,test,sequence,1,99,1,0.849,0.39759036144578314,0.99,0.5673352435530086,100,0.9116666666666667,99,150,750,1
TV_forest_entropy_21,test,session,1,1,0,0.867,0.9961190168175937,0.8555555555555555,0.9205020920502092,900,0.9127777777777778,97,130,770,3
TV_forest_entropy_21,test,session,1,1,1,0.867,0.42731277533039647,0.97,0.5932721712538226,100,0.9127777777777778,97,130,770,3
TV_forest_entropy_21,test,sequence,1,99,0,0.867,0.9961190168175937,0.8555555555555555,0.9205020920502092,900,0.9127777777777778,97,130,770,3
TV_forest_entropy_21,test,sequence,1,99,1,0.867,0.42731277533039647,0.97,0.5932721712538226,100,0.9127777777777778,97,130,770,3
TV_forest_entropy_23,test,session,1,1,0,0.818,0.997229916897507,0.8,0.8877928483353884,900,0.89,98,180,720,2
TV_forest_entropy_23,test,session,1,1,1,0.818,0.35251798561151076,0.98,0.5185185185185185,100,0.89,98,180,720,2
TV_forest_entropy_23,test,sequence,1,99,0,0.818,0.997229916897507,0.8,0.8877928483353884,900,0.89,98,180,720,2
TV_forest_entropy_23,test,sequence,1,99,1,0.818,0.35251798561151076,0.98,0.5185185185185185,100,0.89,98,180,720,2
TV_forest_entropy_3,test,session,1,1,0,0.904,0.9950738916256158,0.8977777777777778,0.9439252336448599,900,0.9288888888888889,96,92,808,4
TV_forest_entropy_3,test,session,1,1,1,0.904,0.5106382978723404,0.96,0.6666666666666666,100,0.9288888888888889,96,92,808,4
TV_forest_entropy_3,test,sequence,1,99,0,0.904,0.9950738916256158,0.8977777777777778,0.9439252336448599,900,0.9288888888888889,96,92,808,4
TV_forest_entropy_3,test,sequence,1,99,1,0.904,0.5106382978723404,0.96,0.6666666666666666,100,0.9288888888888889,96,92,808,4
TV_forest_entropy_7,test,session,1,1,0,0.765,0.9940564635958395,0.7433333333333333,0.8506039415130324,900,0.8516666666666667,96,231,669,4
